message,label
solve case man found murdered ltdecimalgt ltgt afternoon 1his wife called police 2police questioned everyone 3wife siri sleeping murder took place 4cook cooking 5gardener picking vegetable 6housemaid went 2 post office 7children went 2 play 8neighbour went 2 marriage police arrested murderer immediately who reply reason u r brilliant,0
2p per min call germany 08448350055 bt line 2p per min check planettalkinstantcom info t c text stop opt,1
ltgt w jetton ave forgot,0
fyi im usf swing room whenever,0
hows loverboy keep coming queen hmmm doesnt ache speak miss desparately,0
basket gettin full might tonight,0
got gas money chance gang want go grand nature adventure,0
check got detailed message,0
know grumpy old people mom like better lying always one play joke,0
need coz never go,0
claim 200 shopping spree call 08717895698 mobstorequiz10ppm,1
prabhaim sorydarealyfrm heart im sory,0
ding ya break fassyole blacko londn,0
yes fine love safe,0
mobile 11mths update free orange latest colour camera mobile unlimited weekend call call mobile upd8 freefone 08000839402 2stoptxt,1
hi peteynoim ok wanted 2 chat coz avent spoken 2 u 4 long timehope ur doin alritehave good nit j love ya amx,0
trying find chinese food place around,0
tell pa pain de,0
8007 free 1st week no1 nokia tone 4 ur mob every week txt nokia 8007 get txting tell ur mate wwwgetzedcouk pobox 36504 w4 5wq norm 150ptone 16,1
sister got placed birla soft da,0
cant pick phone right pls send message,0
new theory argument win situation loses person dont argue ur friend kick amp say im always correct,0
u call,0
well uv cause mutation sunscreen like essential thesedays,0
jolly good way give u ticket sat eve 730 speak x,0
rofl true name,0
thanks ringtone order reference number x29 mobile charged 450 tone arrive please call customer service 09065989180,1
jade paul didnt u txt u remember barmed want 2 talk 2 u txt,0
ill probably around mu lot,0
great p diddy neighbor come toothpaste every morning,0
well obviously people cool college life went home,0
ok bus come soon come otherwise tomorrow,0
im also came room,0
fineabsolutly fine,0
want new nokia 3510i colour phone delivered tomorrow 200 free minute mobile 100 free text free camcorder reply call 8000930705,1
im awake oh whats,0
watching cartoon listening music amp eve go temple amp church u,0
able sleep,0
huh mean computational science like dat one push n,0
im gon na miss u much,0
free 1st week no1 nokia tone 4 ur mob every week txt nokia 8007 get txting tell ur mate wwwgetzedcouk pobox 36504 w45wq norm150ptone 16,1
getting back home,0
youre thinking lifting one,0
weird know one point,0
youwhen wil reach,0
charge transfer charge withdraw anyhow like,0
hello thanx taking call got job start monday,0
someonone know trying contact via dating service find could call mobile landline 09064015307 box334sk38ch,1
congratulation ur awarded 500 cd voucher 125gift guaranteed free entry 2 100 wkly draw txt music 87066 tncs wwwldewcom1win150ppmx3age16,1
dont thnk wrong calling u,0
seriously tell exact word right,0
send ur friend receive something ur voice speaking expression 1childish 2naughty 3sentiment 4rowdy 5ful attitude 6romantic 7shy 8attractive 9funny ltgt irritating ltgt lovable reply,0
mathews tait edward anderson,0
urgent mobile £2000 bonus caller prize 020603 2nd attempt reach call 09066362220 asap box97n7qp 150ppm,1
hiya u paying money account thanks got pleasant surprise checked balance u c dont get statement 4 acc,0
serious like proper tongued,0
fineabsolutly fine,0
prob send email,0
well join ltgt bus,0
call ok said call,0
babe lost try rebooting,0
therell minor shindig place later tonight interested,0
sent jd customer service cum account executive ur mail id detail contact u,0
ok problem get taxi c ing tomorrow tuesday tuesday think r going cinema,0
please call amanda regard renewing upgrading current tmobile handset free charge offer end today tel 0845 021 3680 subject t c,1
knew u slept v late yest wake late,0
want 2 get laid tonight want real dogging location sent direct 2 ur mob join uk largest dogging network txting moan 69888nyt ec2a 31pmsg150p,1
hey kate hope ur ok give u buz wedlunch go outsomewhere 4 adrink towncud go 2watershd 4 bit ppl fromwrk bthere love petexxx,0
enjoy jamster videosound gold club credit 2 new videosounds2 logosmusicnews get fun jamstercouk 16only help call 09701213186,1
watever relation u built dis world thing remains atlast iz lonlines lotz n lot memory feeling,0
winner valued network customer selected receivea £900 prize reward claim call 09061701461 claim code kl341 valid 12 hour,1
lol would despite cramp like girl,0
hey glad u r better hear u treated urself digi cam good r 9pm fab new year c u coupla wks,0
work going min,0
lul im gettin juicy gossip hospital two nurse talking fat gettin one think shes obese oyea,0
sorry da thangam sorry held prasad,0
try get lost fact tee hee,0
ever thought living good life perfect partner txt back name age join mobile community 100psms,1
k much 8th fifty,0
weekend fine excuse much decorating,0
gettin rdy ship comp,0
hi dear saw dear happy battery low,0
tot group mate lucky havent reply wat time ü need leave,0
sm ac jsco energy high u may know 2channel 2day ur leadership skill r strong psychic reply an wquestion end reply end jsco,1
asking u knw nt may ur frnds classmate,0
getting worried derek taylor already assumed worst,0
hmmmy uncle informed he paying school directly pls buy food,0
book lesson msg call work sth im going get spec membership px3748,0
hmm well night night,0
wylie update weed dealer carlos went freedom class lunsford,0
good afternoon love go day sleep hope well boytoy think,0
hope text meet smiling let text give reason smile beautiful day,0
oh k kbut big hitteranyway good,0
pls tell nelson bb longer comin money expecting aint coming,0
well like actually called someone punto woulda worse,0
k sure relative home sm de pls,0
smith waste dai wan na gayle,0
happened adventuring,0
dear voucher holder 2 claim 1st class airport lounge pass using holiday voucher call 08704439680 booking quote 1st class x 2,1
okok okthenwhats ur today plan,0
baaaaaaaabe wake miss crave need,0
sorry ill call later,0
hey j r u feeling better hopeso hunny amnow feelin ill ithink may tonsolitusaswell damn iam layin bedreal bored lotsof luv xxxx,0
farm open,0
latest nokia mobile ipod mp3 player £400 proze guaranteed reply win 83355 norcorp ltd£150mtmsgrcvd18,1
ok tell stay yeah tough optimistic thing improve month,0
pls send company name saibaba colany,0
ok way home hi hi,0
happy new year dear brother really miss got number decided send text wishing happiness abiola,0
need lar jus testing e phone card dunno network gd thk waiting 4 si 2 finish bathing bathe dun disturb u liao u cleaning ur room,0
ill post l8r class,0
22 day kick euro2004 u kept date latest news result daily removed send get txt stop 83222,1
want send something sell fast ltgt k easy money,0
ya im referin mei ex wat ah waitin 4 u treat somebody shld b rich liaoso gd den u dun work frm tmr onwards,0
u know watchin lido,0
wherres boytoy,0
went project centre,0
u going ikea str aft dat,0
u dun say early hor u c already say,0
kallis dismissial 2nd test,0
yup next stop,0
im da intro cover energy trend n pro n con brief description nuclear fusion n oso brief history iter n jet got abt 7 n half page,0
tyler getting 8th leave long 9 get like hour,0
awesome question cute answer someone asked boy ur life smiled amp answered fine gudnite,0
anything,0
bognor splendid time year,0
god picked flower dippeditinadew lovingly touched itwhichturnedinto u gifted tomeandsaidthis friend 4u,0
r u cooking dinner,0
spoke uncle john today strongly feel need sacrifice keep he going call beg listen dont make promise make clear thing easy need please let u work thing long keep expecting help creativity stifled pls keep happy promise part,0
true lov n care wil nevr go unrecognized though somone often make mistake valuing definitly undrstnd start missing,0
ultimately tor motive tui achieve korli,0
congrats 2 mobile 3g videophones r call 09063458130 videochat wid mate play java game dload polyph music noline rentl,1
uncle abbey happy new year abiola,0
maybe woke fucking 3 wouldnt problem,0
anything lor go go lor,0
naughty little thought better flirt flirt n flirt rather loving someone n gettin hurt hurt n hurt gud nyt,0
message phone im holding,0
ü ü wan come come lor din c stripe skirt,0
much buzy,0
hey gorgeous man work mobile number good one babe squishy mwahs,0
like people much shy pa,0
dunno wat get 4,0
ok,0
house water dock boat rolled newscaster dabbles jazz flute behind wheel,0
mmmm fuck fair know weakness grin push knee expose belly pull head dont forget know wicked smile,0
come online today night,0
awesome minute,0
wake gt,0
k text youre way,0
today offer claim ur £150 worth discount voucher text yes 85023 savamob member offer mobile c 08717898035 £300 sub 16 unsub reply x,1
well there still bit left guy want tonight,0
da vijay going talk jaya tv,0
happy new year no1 man,0
nope ill b going 2 sch fri quite early lor co mys si got paper da morn,0
probably still going stuff,0
yeah wouldnt leave hour least hows 4 sound,0
see requirement please,0
arun u transfr amt,0
late,0
shall get pouch,0
registered sinco payee log icicibankcom enter urn ltgt confirm beware fraud share disclose urn anyone,0
usually person unconscious thats child adult may behave abnormally ill call,0
üll submitting da project tmr rite,0
thk em find wtc far weiyi goin e rest dunno yet r ur goin 4 dinner den might b able join,0
tried contact reply offer video handset 750 anytime network min unlimited text camcorder reply call 08000930705,1
guess could good excuse lol,0
nah wednesday bring mini cheetos bag,0
im sick im needy want pout stomp foot pout stomp foot want slave want,0
fair enough anything going,0
hey girl r u hope u r well del r bak long time c give call sum time lucyxx,0
sweetheart hope kind day one load reason smile biola,0
ok way railway,0
thats honeymoon outfit,0
told dr appt next week think im gon na die told check nothing worried didnt listen,0
yeh def up4 something satjust got payed2day havbeen given a£50 pay rise 4my work havebeen made preschoolcoordinator 2i feelingood luv,0
im free,0
sm ac sptv new jersey devil detroit red wing play ice hockey correct incorrect end reply end sptv,1
maybe could get book tomo return immediately something,0
yo trip got postponed still stocked,0
didnt get anything da,0
hi please get ltgt dollar loan ill pay back mid february pls,0
go home first lar ü wait 4 lor put stuff first,0
wot u wan na missy,0
omw back tampa west palm hear happened,0
645,0
also fuck family going rhode island wherever fuck leaving alone week new bong gt,0
mum hope great day hoping text meet well full life great day abiola,0
realise busy guy im trying bother get exam outta way try car gr8 day,0
trying weekend v,0
able anything,0
ü wan go c doctor,0
cancel cheyyamoand get money back,0
wow v v impressed fun shopping,0
good friend care close friend understand true friend stay forever beyond word beyond time gud ni8,0
